Date,Department,Month,Total_Hospital_Beds,Beds_Occupied,Daily_Admissions,Daily_Discharges,Emergency_Admissions,ICU_Admissions,Staff_Availability,Avg_Length_of_Stay,Occupancy_Rate,Day_of_Week,Season,Public_Holiday,Special_Event,Over_Capacity
2025-09-13,General Medicine,9.0,326.5,288.0,44.5,52.0,12.0,7.5,84.5,4.5,88.495,Saturday,Autumn,False,True,0
2025-09-14,General Medicine,9.0,323.0,204.0,39.5,62.5,14.0,10.0,84.0,6.0,63.67,Sunday,Autumn,False,False,0
2025-09-16,General Medicine,9.0,300.0,340.0,75.0,22.0,19.0,8.0,81.0,6.0,113.33,Tuesday,Autumn,False,False,1
2025-09-17,General Medicine,9.0,327.0,227.0,73.0,17.0,5.0,2.0,74.0,1.0,69.42,Wednesday,Autumn,False,False,0
2025-09-18,General Medicine,9.0,328.0,268.0,50.0,37.0,17.0,3.0,94.0,6.0,81.71,Thursday,Autumn,False,False,0
2025-09-19,General Medicine,9.0,301.0,242.0,34.0,34.0,25.0,4.0,96.0,3.0,80.4,Friday,Autumn,False,False,0
2025-09-21,General Medicine,9.0,311.5,282.0,68.5,38.5,10.5,1.5,78.0,6.0,90.22,Sunday,Autumn,False,False,0
2025-09-22,General Medicine,9.0,303.0,343.0,59.0,39.0,5.0,3.0,87.0,2.0,113.2,Monday,Autumn,False,False,1
2025-09-24,General Medicine,9.0,379.0,284.0,22.0,24.0,5.0,11.0,80.0,5.0,74.93,Wednesday,Autumn,False,False,0
2025-09-27,General Medicine,9.0,355.5,290.5,63.5,53.5,16.0,7.5,86.5,7.5,81.64500000000001,Saturday,Autumn,True,False,0
2025-09-28,General Medicine,9.0,316.0,323.0,59.0,35.0,22.5,8.0,75.0,6.5,102.25,Sunday,Autumn,False,False,1
2025-09-29,General Medicine,9.0,334.0,332.0,43.0,69.0,20.0,4.0,93.0,1.0,99.4,Monday,Autumn,False,False,0
2025-10-02,General Medicine,10.0,339.0,214.0,38.0,38.0,8.0,7.0,77.0,3.0,63.13,Thursday,Autumn,False,False,0
2025-10-03,General Medicine,10.0,330.0,256.0,26.0,30.0,10.0,5.0,76.0,4.0,77.58,Friday,Autumn,False,False,0
2025-10-05,General Medicine,10.0,352.5,280.0,41.25,42.0,11.0,9.25,80.25,4.0,78.7975,Sunday,Autumn,False,False,0
2025-10-10,General Medicine,10.0,358.0,241.0,80.0,40.0,23.0,10.0,78.0,10.0,67.32,Friday,Autumn,False,False,0
2025-10-11,General Medicine,10.0,359.0,215.0,69.0,40.0,17.0,7.0,89.0,9.0,59.89,Saturday,Autumn,False,False,0
2025-10-12,General Medicine,10.0,323.0,289.0,66.5,53.0,11.5,5.5,81.5,5.0,89.05,Sunday,Autumn,False,False,0
2025-10-16,General Medicine,10.0,319.0,230.0,70.5,40.0,9.5,8.0,87.0,5.5,72.1,Thursday,Autumn,False,False,0
2025-10-17,General Medicine,10.0,330.0,325.0,64.0,27.0,16.0,12.0,75.0,5.0,98.48,Friday,Autumn,False,False,0
2025-10-19,General Medicine,10.0,303.0,344.0,32.0,39.0,25.0,9.0,75.0,3.0,113.53,Sunday,Autumn,False,False,1
2025-10-20,General Medicine,10.0,359.0,350.0,50.0,43.0,24.0,11.0,76.0,6.0,97.49,Monday,Autumn,False,False,0
2025-10-21,General Medicine,10.0,354.0,235.0,53.5,39.0,14.5,9.0,90.0,4.0,66.56,Tuesday,Autumn,False,False,0
2025-10-27,General Medicine,10.0,314.0,244.0,29.0,27.0,12.0,10.0,90.0,1.0,77.71,Monday,Autumn,False,False,0
2025-10-30,General Medicine,10.0,377.0,243.0,48.0,17.0,6.0,5.0,81.0,10.0,64.46,Thursday,Autumn,False,False,0
2025-10-31,General Medicine,10.0,347.0,359.0,51.0,23.0,17.5,9.0,84.0,5.5,105.105,Friday,Autumn,False,False,1
2025-11-02,General Medicine,11.0,368.0,360.0,49.5,38.5,13.0,8.0,91.5,8.5,97.85499999999999,Sunday,Autumn,False,False,0
2025-11-03,General Medicine,11.0,400.0,363.0,44.0,32.0,12.0,8.0,90.0,5.0,90.75,Monday,Autumn,False,False,0
2025-11-05,General Medicine,11.0,400.0,333.0,61.0,29.0,23.0,4.0,100.0,4.0,83.25,Wednesday,Autumn,False,False,0
2025-11-06,General Medicine,11.0,386.0,321.0,41.0,49.0,7.0,1.0,96.0,8.0,83.16,Thursday,Autumn,False,False,0
2025-11-07,General Medicine,11.0,355.5,348.5,59.5,62.0,13.5,9.0,80.0,4.0,98.98,Friday,Autumn,False,False,0
2025-11-10,General Medicine,11.0,361.0,280.0,67.0,43.0,25.0,9.0,81.0,5.0,77.56,Monday,Autumn,False,False,0
2025-11-11,General Medicine,11.0,370.0,209.0,72.0,45.0,7.0,5.0,71.0,1.0,56.49,Tuesday,Autumn,False,False,0
2025-11-12,General Medicine,11.0,354.0,381.0,37.0,70.0,10.0,2.0,76.0,6.0,107.63,Wednesday,Autumn,False,False,1
2025-11-13,General Medicine,11.0,336.0,379.0,65.0,60.0,15.0,6.0,73.0,7.0,112.8,Thursday,Autumn,False,False,1
2025-11-14,General Medicine,11.0,354.0,299.0,80.0,15.0,21.0,10.0,75.0,4.0,84.46,Friday,Autumn,False,False,0
2025-11-16,General Medicine,11.0,363.0,220.0,26.0,53.0,17.0,5.0,100.0,7.0,60.61,Sunday,Autumn,False,False,0
2025-11-17,General Medicine,11.0,379.0,291.0,80.0,42.0,17.0,8.0,75.0,7.0,76.78,Monday,Autumn,False,False,0
2025-11-18,General Medicine,11.0,318.0,382.0,79.0,15.0,24.0,9.0,82.0,10.0,120.13,Tuesday,Autumn,False,False,1
2025-11-22,General Medicine,11.0,335.0,262.0,78.0,53.0,8.0,4.0,93.0,5.0,78.21,Saturday,Autumn,False,True,0
2025-11-24,General Medicine,11.0,344.5,273.0,54.0,54.0,14.5,8.5,85.0,3.0,78.66,Monday,Autumn,False,False,0
2025-11-25,General Medicine,11.0,370.0,301.0,31.0,56.0,5.0,6.0,70.0,7.0,81.35,Tuesday,Autumn,False,False,0
2025-11-26,General Medicine,11.0,375.5,281.5,44.0,18.0,22.5,2.5,79.5,1.0,75.895,Wednesday,Autumn,False,False,0
2025-11-27,General Medicine,11.0,308.0,218.0,46.0,55.0,24.0,12.0,79.0,1.0,70.78,Thursday,Autumn,False,False,0
2025-11-28,General Medicine,11.0,338.0,282.0,48.0,43.0,19.0,2.0,73.0,7.0,83.43,Friday,Autumn,False,False,0
2025-11-30,General Medicine,11.0,391.5,256.5,34.5,45.0,10.5,4.5,88.5,2.5,65.61,Sunday,Autumn,False,False,0
2025-12-04,General Medicine,12.0,380.0,217.0,61.0,20.0,22.0,4.0,100.0,1.0,57.11,Thursday,Winter,False,False,0
2025-12-05,General Medicine,12.0,315.0,271.5,64.0,54.0,21.5,7.5,87.5,4.5,86.455,Friday,Winter,False,False,0
2025-12-07,General Medicine,12.0,351.0,326.5,29.5,59.0,18.5,6.0,81.0,6.5,93.87,Sunday,Winter,False,False,0
2025-12-08,General Medicine,12.0,348.0,292.3333333333333,60.0,45.0,19.333333333333332,5.666666666666667,82.33333333333333,6.666666666666667,83.70333333333333,Monday,Winter,False,False,0
2025-12-10,General Medicine,12.0,385.0,377.0,76.0,35.0,13.0,12.0,75.0,8.0,97.92,Wednesday,Winter,False,False,0
2025-12-12,General Medicine,12.0,336.5,306.0,48.0,17.5,12.0,8.0,87.0,6.0,90.2,Friday,Winter,True,False,0
2025-12-14,General Medicine,12.0,347.6666666666667,295.0,66.0,27.0,20.666666666666668,5.0,83.0,6.333333333333333,84.29,Sunday,Winter,False,False,0
2025-12-16,General Medicine,12.0,311.0,230.0,64.0,61.0,22.0,12.0,94.0,4.0,73.95,Tuesday,Winter,False,False,0
2025-12-17,General Medicine,12.0,353.0,371.0,38.0,58.0,22.0,11.0,83.0,9.0,105.1,Wednesday,Winter,True,False,1
2025-12-18,General Medicine,12.0,398.0,259.0,58.0,66.0,19.0,2.0,79.0,2.0,65.08,Thursday,Winter,False,False,0
2025-12-19,General Medicine,12.0,342.0,265.0,79.0,45.0,22.0,3.0,74.0,1.0,77.49,Friday,Winter,False,False,0
2025-12-20,General Medicine,12.0,335.0,236.0,44.0,42.0,17.0,6.5,98.0,7.0,70.645,Saturday,Winter,False,False,0
2025-12-21,General Medicine,12.0,347.0,244.5,41.0,49.0,19.5,6.5,86.0,3.0,71.5,Sunday,Winter,True,False,0
2025-12-22,General Medicine,12.0,384.0,184.0,27.0,44.0,6.0,1.0,98.0,5.0,47.92,Monday,Winter,False,False,0
2025-12-23,General Medicine,12.0,348.0,374.0,47.0,38.0,23.0,12.0,77.0,3.0,107.47,Tuesday,Winter,False,False,1
2025-12-26,General Medicine,12.0,325.0,319.3333333333333,45.0,38.333333333333336,15.333333333333334,6.333333333333333,89.66666666666667,5.333333333333333,99.19666666666666,Friday,Winter,True,True,0
2025-12-27,General Medicine,12.0,365.0,323.0,28.0,54.0,9.0,5.0,100.0,3.0,88.49,Saturday,Winter,False,False,0
2025-12-30,General Medicine,12.0,325.5,282.5,45.5,50.5,15.0,3.5,81.0,8.0,88.255,Tuesday,Winter,False,False,0
2025-12-31,General Medicine,12.0,359.0,388.0,79.0,45.0,11.0,6.0,90.0,8.0,108.08,Wednesday,Winter,True,False,1
2021-01-01,ICU,1.0,386.0,321.0,58.0,42.0,22.0,1.0,84.0,4.0,83.16,Friday,Winter,False,False,0
2021-01-02,ICU,1.0,352.0,341.0,62.0,56.0,22.0,12.0,75.0,5.0,96.88,Saturday,Winter,False,False,0
2021-01-03,ICU,1.0,331.0,325.0,72.0,57.0,17.0,12.0,90.0,5.0,98.19,Sunday,Winter,False,False,0
2021-01-05,ICU,1.0,311.0,245.0,62.0,22.0,9.0,10.0,78.0,9.0,78.78,Tuesday,Winter,False,False,0
2021-01-06,ICU,1.0,319.0,360.0,22.0,68.0,25.0,12.0,90.0,7.0,112.85,Wednesday,Winter,False,False,1
2021-01-07,ICU,1.0,344.0,223.0,76.0,59.0,14.0,7.0,75.0,6.0,64.83,Thursday,Winter,False,False,0
2021-01-09,ICU,1.0,365.0,302.0,39.0,70.0,14.0,1.0,100.0,10.0,82.74,Saturday,Winter,False,False,0
2021-01-11,ICU,1.0,348.0,253.5,36.5,32.0,17.5,6.0,80.5,6.0,73.235,Monday,Winter,False,False,0
2021-01-12,ICU,1.0,341.5,279.5,60.5,61.0,14.5,6.0,85.5,4.0,80.835,Tuesday,Winter,False,True,0
2021-01-15,ICU,1.0,357.0,307.0,22.0,29.0,21.0,3.0,97.0,5.0,85.99,Friday,Winter,True,False,0
2021-01-16,ICU,1.0,341.0,280.0,57.0,41.5,17.5,8.5,88.5,7.0,84.255,Saturday,Winter,False,False,0
2021-01-17,ICU,1.0,334.5,307.5,29.0,29.0,19.0,11.0,78.5,8.0,93.595,Sunday,Winter,False,True,0
2021-01-18,ICU,1.0,356.0,232.0,80.0,65.0,12.0,2.0,95.0,4.0,65.17,Monday,Winter,False,False,0
2021-01-19,ICU,1.0,303.0,329.0,41.0,40.5,21.0,7.5,97.5,2.5,108.61,Tuesday,Winter,False,False,1
2021-01-23,ICU,1.0,371.0,345.0,33.5,43.0,16.5,8.5,79.0,3.5,93.545,Saturday,Winter,False,False,0
2021-01-25,ICU,1.0,333.0,347.0,77.0,63.0,7.0,1.0,72.0,8.0,104.2,Monday,Winter,False,False,1
2021-01-27,ICU,1.0,339.5,323.0,56.5,41.0,11.0,6.5,83.5,2.5,94.91499999999999,Wednesday,Winter,False,False,0
2021-01-28,ICU,1.0,352.0,324.0,31.0,68.0,22.0,4.0,89.0,8.0,92.05,Thursday,Winter,False,False,0
2021-01-29,ICU,1.0,334.75,313.5,49.75,43.25,13.25,5.75,83.0,6.25,93.33,Friday,Winter,False,False,0
2021-01-30,ICU,1.0,384.0,370.0,35.0,43.0,15.0,9.0,78.0,6.0,96.35,Saturday,Winter,False,False,0
2021-02-02,ICU,2.0,349.0,242.0,43.0,63.0,25.0,12.0,79.0,1.0,69.34,Tuesday,Winter,False,False,0
2021-02-03,ICU,2.0,332.0,315.0,55.0,58.0,24.0,10.0,71.0,1.0,94.88,Wednesday,Winter,False,False,0
2021-02-05,ICU,2.0,336.0,194.0,48.0,24.0,17.0,8.0,84.0,2.0,57.74,Friday,Winter,False,False,0
2021-02-06,ICU,2.0,383.5,314.5,53.5,26.0,14.0,9.0,81.0,5.0,81.825,Saturday,Winter,False,False,0
2021-02-09,ICU,2.0,393.0,210.0,35.0,15.0,24.0,11.0,80.0,4.0,53.44,Tuesday,Winter,False,False,0
2021-02-11,ICU,2.0,357.0,232.0,80.0,41.0,23.0,9.0,93.0,3.0,64.99,Thursday,Winter,False,False,0
2021-02-18,ICU,2.0,383.0,359.0,67.0,50.0,8.0,4.0,94.0,9.0,93.73,Thursday,Winter,False,False,0
2021-02-20,ICU,2.0,360.0,280.0,66.0,47.0,24.0,7.0,82.0,5.0,77.78,Saturday,Winter,False,False,0
2021-02-23,ICU,2.0,323.0,368.0,31.0,22.0,16.0,8.0,81.0,10.0,113.93,Tuesday,Winter,False,False,1
2021-02-24,ICU,2.0,390.5,254.0,67.0,37.0,18.0,10.0,91.5,9.5,65.11500000000001,Wednesday,Winter,False,False,0
2021-02-25,ICU,2.0,345.0,265.0,78.0,56.0,18.0,1.0,79.0,7.0,76.81,Thursday,Winter,True,False,0
2021-03-01,ICU,3.0,301.0,251.0,43.0,51.0,22.0,5.0,89.0,4.0,83.39,Monday,Spring,False,False,0
2021-03-04,ICU,3.0,318.0,221.0,66.0,35.0,9.0,10.0,83.0,1.0,69.5,Thursday,Spring,False,False,0
2021-03-05,ICU,3.0,324.5,346.0,47.0,49.0,9.0,5.0,84.5,5.5,106.43,Friday,Spring,False,False,1
2021-03-12,ICU,3.0,308.0,197.0,44.0,58.0,7.0,7.0,97.0,7.0,63.96,Friday,Spring,False,False,0
2021-03-13,ICU,3.0,371.5,301.5,45.5,51.5,23.5,5.5,83.5,5.5,80.565,Saturday,Spring,False,False,0
2021-03-14,ICU,3.0,396.0,233.0,79.0,31.0,20.0,9.0,92.0,8.0,58.84,Sunday,Spring,False,False,0
2021-03-15,ICU,3.0,329.0,239.0,45.5,47.25,11.5,6.0,81.5,5.75,73.065,Monday,Spring,True,False,0
2021-03-19,ICU,3.0,367.0,321.0,35.0,15.0,9.0,2.0,83.0,3.0,87.47,Friday,Spring,False,False,0
2021-03-20,ICU,3.0,320.0,300.0,48.0,32.0,12.0,10.0,84.0,6.0,93.75,Saturday,Spring,False,False,0
2021-03-22,ICU,3.0,400.0,233.0,67.0,38.0,12.0,11.0,79.0,2.0,58.25,Monday,Spring,False,False,0
2021-03-23,ICU,3.0,347.5,342.0,26.0,20.5,17.0,7.0,78.5,7.0,98.97999999999999,Tuesday,Spring,False,False,0
2021-03-25,ICU,3.0,324.0,350.0,65.0,50.0,5.0,3.0,83.0,4.0,108.02,Thursday,Spring,False,False,1
2021-03-28,ICU,3.0,319.0,194.0,42.0,41.0,17.0,5.0,95.0,5.0,60.82,Sunday,Spring,False,False,0
2021-03-29,ICU,3.0,343.5,276.0,51.5,47.0,18.0,4.0,74.0,6.0,79.58,Monday,Spring,False,False,0
2021-03-31,ICU,3.0,352.6666666666667,274.0,50.0,51.666666666666664,8.0,7.333333333333333,91.66666666666667,6.0,78.65666666666667,Wednesday,Spring,True,False,0
2021-04-05,ICU,4.0,374.0,330.0,57.0,63.0,23.0,3.0,76.0,4.0,88.24,Monday,Spring,True,False,0
2021-04-06,ICU,4.0,353.0,275.0,47.0,63.0,13.0,10.0,81.0,3.0,77.9,Tuesday,Spring,False,False,0
2021-04-08,ICU,4.0,312.0,298.0,79.0,52.0,10.0,11.0,96.0,1.0,95.51,Thursday,Spring,False,False,0
2021-04-09,ICU,4.0,352.0,226.0,59.0,21.0,8.0,8.0,70.0,2.0,64.2,Friday,Spring,False,False,0
2021-04-13,ICU,4.0,346.0,289.0,34.0,33.0,24.0,5.0,88.0,5.0,83.53,Tuesday,Spring,False,False,0
2021-04-16,ICU,4.0,341.0,347.5,64.0,35.5,14.5,1.5,82.5,8.5,101.74000000000001,Friday,Spring,False,False,1
2021-04-19,ICU,4.0,300.0,271.0,36.0,36.0,23.0,10.0,80.0,7.0,90.33,Monday,Spring,False,False,0
2021-04-22,ICU,4.0,320.0,279.0,60.0,61.0,12.0,12.0,72.0,8.0,87.19,Thursday,Spring,False,False,0
2021-04-23,ICU,4.0,355.0,327.0,62.5,43.0,16.0,8.5,75.5,7.0,93.445,Friday,Spring,False,False,0
2021-04-24,ICU,4.0,332.0,372.0,31.0,65.0,8.0,7.0,93.0,7.0,112.05,Saturday,Spring,False,False,1
2021-04-26,ICU,4.0,339.0,305.0,54.5,52.5,15.5,5.0,86.5,9.0,91.465,Monday,Spring,False,False,0
2021-04-27,ICU,4.0,340.6666666666667,266.6666666666667,58.0,43.666666666666664,16.666666666666668,7.0,85.66666666666667,2.6666666666666665,78.74333333333333,Tuesday,Spring,False,True,0
2021-04-29,ICU,4.0,336.0,345.0,61.0,56.0,24.0,10.0,94.0,3.0,102.68,Thursday,Spring,False,False,1
2021-05-02,ICU,5.0,315.0,303.5,48.5,51.0,18.5,3.5,83.0,7.0,95.815,Sunday,Summer,False,False,0
2021-05-03,ICU,5.0,360.5,289.0,46.0,18.0,16.0,6.5,95.5,3.0,79.48,Monday,Summer,False,False,0
2021-05-05,ICU,5.0,371.0,317.0,34.0,17.0,21.0,8.0,96.0,1.0,85.44,Wednesday,Summer,True,False,0
2021-05-06,ICU,5.0,391.5,271.5,22.5,40.0,17.0,4.0,85.0,6.5,69.155,Thursday,Summer,False,False,0
2021-05-09,ICU,5.0,394.0,227.0,49.0,35.0,8.0,9.0,79.0,1.0,57.61,Sunday,Summer,False,False,0
2021-05-10,ICU,5.0,325.0,349.0,72.0,27.0,6.0,6.0,79.0,5.0,107.38,Monday,Summer,False,False,1
2021-05-11,ICU,5.0,322.0,331.0,64.0,69.0,15.0,1.0,95.0,1.0,102.8,Tuesday,Summer,False,False,1
2021-05-12,ICU,5.0,380.5,267.0,67.0,25.5,9.5,7.5,94.0,9.5,70.14,Wednesday,Summer,False,False,0
2021-05-13,ICU,5.0,334.5,275.0,39.0,58.5,11.5,9.5,86.5,1.5,81.025,Thursday,Summer,False,False,0
2021-05-16,ICU,5.0,371.0,240.0,33.0,23.0,13.0,7.0,81.0,10.0,64.69,Sunday,Summer,False,True,0
2021-05-19,ICU,5.0,367.0,312.0,61.0,42.0,20.5,9.5,75.5,4.5,87.205,Wednesday,Summer,False,False,0
2021-05-20,ICU,5.0,367.0,325.0,24.0,38.0,7.0,1.0,75.0,5.0,88.56,Thursday,Summer,False,False,0
2021-05-21,ICU,5.0,351.6666666666667,294.0,57.0,41.333333333333336,14.666666666666666,6.666666666666667,91.0,3.3333333333333335,84.29666666666667,Friday,Summer,False,False,0
2021-05-22,ICU,5.0,308.0,233.0,30.0,32.0,20.0,6.0,87.0,4.0,75.65,Saturday,Summer,False,False,0
2021-05-23,ICU,5.0,333.0,381.0,56.0,27.0,21.0,3.0,70.0,2.0,114.41,Sunday,Summer,False,False,1
2021-05-27,ICU,5.0,394.0,349.0,61.0,53.0,20.0,9.0,72.0,7.0,88.58,Thursday,Summer,False,False,0
2021-05-28,ICU,5.0,355.0,279.0,70.0,64.0,16.0,2.0,99.0,4.0,78.59,Friday,Summer,False,False,0
2021-05-31,ICU,5.0,335.0,329.5,47.5,48.0,20.0,7.0,79.0,2.0,97.9,Monday,Summer,False,False,0
2021-06-01,ICU,6.0,308.0,320.0,51.0,28.0,10.0,12.0,70.0,3.0,103.9,Tuesday,Monsoon,False,False,1
2021-06-03,ICU,6.0,327.0,363.0,30.0,43.0,23.0,7.0,90.0,2.0,111.01,Thursday,Monsoon,False,False,1
2021-06-07,ICU,6.0,319.0,262.0,26.0,55.0,23.0,12.0,70.0,4.0,82.13,Monday,Monsoon,False,False,0
2021-06-09,ICU,6.0,396.0,293.0,41.0,65.0,25.0,2.0,73.0,3.0,73.99,Wednesday,Monsoon,False,False,0
2021-06-10,ICU,6.0,382.0,380.0,69.0,42.0,13.0,7.0,81.0,8.0,99.48,Thursday,Monsoon,False,False,0
2021-06-11,ICU,6.0,307.0,292.0,55.0,63.0,20.0,6.0,95.0,8.0,95.11,Friday,Monsoon,False,False,0
2021-06-13,ICU,6.0,321.0,291.0,38.0,19.0,10.0,9.0,70.0,4.0,90.65,Sunday,Monsoon,False,False,0
2021-06-14,ICU,6.0,342.0,315.25,53.25,36.5,9.75,6.75,83.5,8.25,93.4625,Monday,Monsoon,False,False,0
2021-06-17,ICU,6.0,377.0,320.0,63.0,54.0,18.0,3.0,99.0,5.0,84.88,Thursday,Monsoon,False,False,0
2021-06-19,ICU,6.0,378.5,334.5,44.5,59.5,12.5,10.0,94.5,2.5,88.755,Saturday,Monsoon,False,False,0
2021-06-20,ICU,6.0,370.5,222.5,55.5,57.0,19.5,7.0,77.5,2.5,60.3,Sunday,Monsoon,True,False,0
2021-06-21,ICU,6.0,300.0,366.0,26.0,43.0,8.0,2.0,98.0,2.0,122.0,Monday,Monsoon,True,False,1
2021-06-22,ICU,6.0,307.5,221.5,61.0,20.5,17.0,10.5,71.0,3.5,72.325,Tuesday,Monsoon,False,False,0
2021-06-25,ICU,6.0,332.0,315.0,75.0,43.0,11.0,1.0,98.0,5.0,94.88,Friday,Monsoon,False,False,0
2021-06-28,ICU,6.0,366.3333333333333,293.0,70.66666666666667,43.0,20.0,4.0,89.0,5.0,80.58333333333333,Monday,Monsoon,False,False,0
2021-06-30,ICU,6.0,357.0,348.5,45.5,41.5,14.5,2.5,84.0,5.5,98.83500000000001,Wednesday,Monsoon,False,False,0
2021-07-01,ICU,7.0,320.0,307.0,47.0,31.0,24.0,7.0,90.0,10.0,95.94,Thursday,Monsoon,False,False,0
2021-07-02,ICU,7.0,356.0,183.0,56.0,60.0,11.0,3.0,82.0,8.0,51.4,Friday,Monsoon,False,False,0
2021-07-04,ICU,7.0,333.0,276.0,66.0,42.0,22.0,9.0,86.0,10.0,82.88,Sunday,Monsoon,False,False,0
2021-07-06,ICU,7.0,345.0,269.5,53.0,37.0,13.5,5.5,72.0,5.5,77.12,Tuesday,Monsoon,False,False,0
2021-07-08,ICU,7.0,320.0,318.0,47.0,51.5,22.0,9.0,80.0,7.0,99.89,Thursday,Monsoon,False,False,0
2021-07-09,ICU,7.0,306.0,210.0,49.0,56.0,22.0,10.0,87.0,9.0,68.63,Friday,Monsoon,False,False,0
2021-07-10,ICU,7.0,331.0,280.0,80.0,30.0,7.0,6.0,70.0,5.0,84.59,Saturday,Monsoon,False,False,0
2021-07-13,ICU,7.0,307.0,185.0,77.0,52.0,11.0,5.0,86.0,8.0,60.26,Tuesday,Monsoon,False,False,0
2021-07-14,ICU,7.0,354.0,183.0,42.0,64.0,17.0,9.0,91.0,3.0,51.69,Wednesday,Monsoon,False,False,0
2021-07-15,ICU,7.0,345.0,298.5,45.5,45.5,15.5,4.5,79.5,8.5,89.52,Thursday,Monsoon,False,False,0
2021-07-16,ICU,7.0,380.0,288.0,27.0,24.0,15.0,8.0,91.0,3.0,75.79,Friday,Monsoon,False,False,0
2021-07-17,ICU,7.0,352.0,181.0,68.0,31.0,14.0,4.0,81.0,6.0,51.42,Saturday,Monsoon,False,False,0
2021-07-19,ICU,7.0,332.0,383.0,59.0,27.0,22.0,9.0,77.0,4.0,115.36,Monday,Monsoon,False,False,1
2021-07-20,ICU,7.0,324.0,350.5,50.0,27.5,19.0,1.0,89.5,7.0,109.345,Tuesday,Monsoon,False,False,1
2021-07-21,ICU,7.0,392.0,228.0,40.0,44.0,23.0,4.0,85.0,9.0,58.16,Wednesday,Monsoon,True,False,0
2021-07-22,ICU,7.0,366.0,275.0,55.0,44.0,25.0,1.0,93.0,2.0,75.14,Thursday,Monsoon,False,False,0
2021-07-23,ICU,7.0,335.0,299.0,79.0,35.0,16.0,5.0,99.0,1.0,89.25,Friday,Monsoon,False,False,0
2021-07-24,ICU,7.0,371.0,297.0,66.0,34.0,21.0,12.0,91.0,7.0,80.05,Saturday,Monsoon,False,False,0
2021-07-25,ICU,7.0,337.0,236.5,43.5,33.5,14.0,8.5,84.0,2.5,71.94,Sunday,Monsoon,False,False,0
2021-07-26,ICU,7.0,349.0,355.0,60.0,60.0,19.0,11.0,89.0,3.0,101.72,Monday,Monsoon,False,False,1
2021-07-28,ICU,7.0,389.0,271.5,38.0,45.5,11.0,7.0,91.0,6.5,69.905,Wednesday,Monsoon,False,False,0
2021-07-29,ICU,7.0,352.75,235.25,66.75,37.0,18.75,2.25,85.25,6.5,67.3825,Thursday,Monsoon,False,False,0
2021-07-30,ICU,7.0,376.0,246.0,35.0,26.0,17.0,1.0,87.0,3.0,65.43,Friday,Monsoon,False,False,0
2021-07-31,ICU,7.0,379.0,182.0,78.0,44.0,8.0,3.0,92.0,4.0,48.02,Saturday,Monsoon,False,False,0
2021-08-01,ICU,8.0,336.0,299.0,75.0,26.0,8.0,8.0,85.0,6.0,88.99,Sunday,Monsoon,False,False,0
2021-08-02,ICU,8.0,368.0,370.0,69.0,65.0,25.0,4.0,81.0,3.0,100.54,Monday,Monsoon,False,False,1
2021-08-03,ICU,8.0,312.0,374.0,53.0,50.0,8.0,4.0,82.0,5.0,119.87,Tuesday,Monsoon,False,False,1
2021-08-04,ICU,8.0,396.0,327.0,59.0,38.0,16.0,4.0,91.0,3.0,82.58,Wednesday,Monsoon,False,True,0
2021-08-05,ICU,8.0,359.0,339.0,36.5,52.5,5.5,4.0,76.5,6.0,94.55,Thursday,Monsoon,False,False,0
2021-08-07,ICU,8.0,320.0,242.0,56.0,36.0,22.0,9.0,91.0,10.0,75.62,Saturday,Monsoon,False,False,0
2021-08-08,ICU,8.0,356.0,381.0,32.0,24.0,23.0,11.0,79.0,4.0,107.02,Sunday,Monsoon,False,False,1
2021-08-12,ICU,8.0,320.0,270.0,60.0,66.0,5.0,6.0,96.0,5.0,84.38,Thursday,Monsoon,False,False,0
2021-08-13,ICU,8.0,342.0,289.0,32.0,35.0,23.0,6.0,94.0,8.0,84.5,Friday,Monsoon,True,False,0
2021-08-14,ICU,8.0,328.5,304.0,58.5,49.0,18.0,5.0,89.5,7.5,92.63499999999999,Saturday,Monsoon,False,False,0
2021-08-15,ICU,8.0,302.0,313.0,62.0,50.0,22.0,7.0,75.0,10.0,103.64,Sunday,Monsoon,False,False,1
2021-08-16,ICU,8.0,374.0,299.0,54.0,45.0,12.0,8.0,70.0,9.0,79.95,Monday,Monsoon,False,False,0
2021-08-17,ICU,8.0,395.0,320.0,32.0,20.0,14.0,11.0,91.0,5.0,81.01,Tuesday,Monsoon,False,False,0
2021-08-20,ICU,8.0,315.0,196.0,57.0,47.0,13.0,5.0,93.0,1.0,62.22,Friday,Monsoon,False,False,0
2021-08-21,ICU,8.0,392.0,328.0,49.0,22.0,7.0,8.0,88.0,7.0,83.67,Saturday,Monsoon,False,False,0
2021-08-23,ICU,8.0,360.0,310.5,47.0,58.5,16.5,7.5,88.0,3.0,86.065,Monday,Monsoon,False,False,0
2021-08-24,ICU,8.0,342.0,326.0,47.0,47.5,12.0,10.5,74.5,5.0,97.6,Tuesday,Monsoon,False,False,0
2021-08-29,ICU,8.0,372.5,214.5,31.0,56.5,12.0,7.0,90.0,9.0,57.925,Sunday,Monsoon,False,False,0
2021-08-31,ICU,8.0,354.5,281.5,22.5,45.0,17.0,6.5,80.0,4.5,80.44,Tuesday,Monsoon,False,False,0
2021-09-01,ICU,9.0,343.0,264.5,33.0,54.5,16.0,4.0,92.5,6.0,77.75,Wednesday,Autumn,False,False,0
2021-09-02,ICU,9.0,386.0,273.0,43.0,33.0,21.0,8.0,95.0,8.0,70.73,Thursday,Autumn,False,False,0
