Date,Day_of_Week,Month,Season,Total_Hospital_Beds,Beds_Occupied,Daily_Admissions,Daily_Discharges,Emergency_Admissions,ICU_Admissions,Department,Public_Holiday,Special_Event,Staff_Availability,Avg_Length_of_Stay,Occupancy_Rate
2023-04-20,Thursday,4,Spring,310,380,41,33,23,5,General Medicine,False,False,72,7,122.58
2021-05-27,Thursday,5,Summer,352,329,59,38,24,11,Pediatrics,False,False,96,9,93.47
2025-05-18,Sunday,5,Summer,307,371,46,41,5,8,Orthopedics,False,False,77,6,120.85
2024-09-08,Sunday,9,Autumn,324,351,56,50,25,1,General Medicine,False,False,99,1,108.33
2022-03-19,Saturday,3,Spring,339,219,21,57,11,8,Cardiology,False,False,73,8,64.6
2023-04-17,Monday,4,Spring,331,216,28,31,22,4,Cardiology,False,False,76,2,65.26
2023-11-03,Friday,11,Autumn,387,257,30,70,12,10,Neurology,True,False,95,9,66.41
2023-08-01,Tuesday,8,Monsoon,327,195,39,24,16,6,Neurology,False,False,93,3,59.63
2025-02-26,Wednesday,2,Winter,377,222,71,68,14,6,Emergency,False,False,78,10,58.89
2025-09-21,Sunday,9,Autumn,302,242,62,31,10,1,General Medicine,False,False,71,7,80.13
2021-10-14,Thursday,10,Autumn,399,194,58,58,20,8,Emergency,False,False,72,6,48.62
2022-12-21,Wednesday,12,Winter,390,351,77,24,23,4,Pediatrics,False,False,78,9,90.0
2024-02-12,Monday,2,Winter,383,316,33,24,22,12,General Medicine,False,False,92,3,82.51
2022-04-25,Monday,4,Spring,378,244,45,52,17,9,ICU,False,False,76,2,64.55
2021-01-22,Friday,1,Winter,361,223,57,31,24,7,General Medicine,False,False,89,3,61.77
2024-10-04,Friday,10,Autumn,326,199,49,40,11,11,Cardiology,False,False,84,4,61.04
2025-10-16,Thursday,10,Autumn,344,298,55,40,11,4,Cardiology,False,False,86,5,86.63
2022-11-14,Monday,11,Autumn,391,377,57,65,20,12,ICU,False,False,81,6,96.42
2025-05-09,Friday,5,Summer,324,381,54,48,14,1,General Medicine,False,False,93,7,117.59
2023-06-25,Sunday,6,Monsoon,360,291,74,18,19,9,General Medicine,False,False,95,10,80.83
2021-11-16,Tuesday,11,Autumn,343,302,25,64,18,10,Cardiology,True,False,94,3,88.05
2021-05-06,Thursday,5,Summer,396,340,22,41,16,6,ICU,False,False,98,9,85.86
2021-10-04,Monday,10,Autumn,345,259,20,35,19,6,Cardiology,False,False,96,3,75.07
2024-05-12,Sunday,5,Summer,313,279,79,50,12,1,Pediatrics,False,False,73,3,89.14
2021-07-13,Tuesday,7,Monsoon,307,185,77,52,11,5,ICU,False,False,86,8,60.26
2025-09-01,Monday,9,Autumn,347,262,72,60,25,4,Cardiology,False,False,78,10,75.5
2025-08-15,Friday,8,Monsoon,313,210,77,45,13,11,Orthopedics,False,False,100,3,67.09
2025-04-20,Sunday,4,Spring,364,245,37,21,18,1,General Medicine,False,False,99,7,67.31
2022-11-27,Sunday,11,Autumn,379,197,42,58,11,7,Emergency,False,False,90,1,51.98
2024-08-02,Friday,8,Monsoon,381,207,51,48,16,4,Orthopedics,False,False,100,1,54.33
2021-02-26,Friday,2,Winter,306,247,48,32,18,3,Cardiology,False,False,99,5,80.72
2025-10-24,Friday,10,Autumn,378,372,42,38,15,2,ICU,False,False,99,9,98.41
2024-08-19,Monday,8,Monsoon,387,293,55,27,23,8,Emergency,False,False,75,8,75.71
2024-04-01,Monday,4,Spring,348,387,25,27,10,5,ICU,False,False,87,2,111.21
2021-01-19,Tuesday,1,Winter,354,352,36,39,7,10,Neurology,False,False,90,8,99.44
2024-10-25,Friday,10,Autumn,312,237,37,19,10,9,ICU,False,True,86,10,75.96
2021-09-21,Tuesday,9,Autumn,372,354,50,53,13,5,Neurology,False,False,72,9,95.16
2023-03-05,Sunday,3,Spring,355,373,25,43,6,10,Pediatrics,False,False,86,4,105.07
2021-04-23,Friday,4,Spring,355,359,53,58,10,12,Neurology,False,False,86,9,101.13
2025-02-20,Thursday,2,Winter,314,343,63,60,18,1,General Medicine,False,False,94,4,109.24
2024-09-12,Thursday,9,Autumn,356,308,63,47,23,10,Cardiology,False,False,91,8,86.52
2022-06-26,Sunday,6,Monsoon,357,218,46,38,8,5,General Medicine,False,False,82,7,61.06
2022-10-09,Sunday,10,Autumn,334,382,55,24,18,5,Neurology,False,False,93,7,114.37
2022-08-02,Tuesday,8,Monsoon,387,285,67,39,25,8,ICU,False,False,84,9,73.64
2023-12-25,Monday,12,Winter,396,180,71,55,14,6,General Medicine,False,False,90,8,45.45
2024-08-08,Thursday,8,Monsoon,315,254,61,24,10,11,Orthopedics,False,False,97,10,80.63
2021-01-25,Monday,1,Winter,307,267,44,53,15,5,Pediatrics,False,False,81,10,86.97
2025-04-22,Tuesday,4,Spring,392,381,29,30,17,8,Neurology,False,False,83,6,97.19
2021-01-01,Friday,1,Winter,386,321,58,42,22,1,ICU,False,False,84,4,83.16
2023-06-30,Friday,6,Monsoon,344,385,65,26,24,5,ICU,False,False,83,5,111.92
2025-04-22,Tuesday,4,Spring,394,378,58,58,18,3,Orthopedics,False,False,97,4,95.94
2021-05-21,Friday,5,Summer,339,330,31,46,24,5,ICU,False,False,94,1,97.35
2025-11-03,Monday,11,Autumn,353,350,30,65,24,3,Emergency,False,False,97,6,99.15
2022-10-10,Monday,10,Autumn,313,329,68,43,15,4,Emergency,False,False,100,9,105.11
2021-07-07,Wednesday,7,Monsoon,358,239,62,59,25,11,Cardiology,False,False,73,7,66.76
2024-02-26,Monday,2,Winter,393,334,72,67,9,9,Cardiology,False,False,85,10,84.99
2021-07-20,Tuesday,7,Monsoon,352,363,22,64,12,2,General Medicine,False,False,95,4,103.12
2024-02-25,Sunday,2,Winter,326,309,70,41,8,10,General Medicine,False,False,77,1,94.79
2021-09-14,Tuesday,9,Autumn,346,346,41,40,16,12,Pediatrics,False,False,99,8,100.0
2025-08-27,Wednesday,8,Monsoon,379,358,23,17,10,1,Orthopedics,False,False,91,2,94.46
2022-07-01,Friday,7,Monsoon,305,289,27,40,12,12,Orthopedics,False,False,98,2,94.75
2021-07-13,Tuesday,7,Monsoon,354,198,33,53,8,4,Neurology,False,False,97,7,55.93
2022-12-04,Sunday,12,Winter,396,241,39,15,24,8,Pediatrics,False,False,98,8,60.86
2024-02-02,Friday,2,Winter,343,250,43,49,14,5,ICU,False,False,80,2,72.89
2025-04-08,Tuesday,4,Spring,317,383,33,67,15,9,Cardiology,False,False,99,2,120.82
2024-07-12,Friday,7,Monsoon,315,374,47,41,19,10,Neurology,False,False,95,4,118.73
2023-03-13,Monday,3,Spring,311,370,35,60,9,3,Cardiology,False,False,96,9,118.97
2023-07-31,Monday,7,Monsoon,319,290,51,18,7,9,Cardiology,True,False,99,9,90.91
2024-11-08,Friday,11,Autumn,344,312,66,33,19,1,Cardiology,False,False,90,8,90.7
2024-07-07,Sunday,7,Monsoon,363,251,31,36,6,2,General Medicine,False,False,74,7,69.15
2022-02-18,Friday,2,Winter,358,257,35,20,6,9,Emergency,False,False,72,8,71.79
2024-10-13,Sunday,10,Autumn,392,368,71,66,12,9,Neurology,False,False,89,7,93.88
2024-01-04,Thursday,1,Winter,393,279,38,23,18,10,Orthopedics,False,False,79,3,70.99
2024-10-10,Thursday,10,Autumn,389,250,24,25,13,5,Orthopedics,False,False,74,4,64.27
2025-05-27,Tuesday,5,Summer,321,186,31,36,9,10,Cardiology,False,False,78,2,57.94
2025-11-30,Sunday,11,Autumn,396,229,48,61,16,12,Cardiology,False,False,95,8,57.83
2023-06-29,Thursday,6,Monsoon,346,225,24,23,14,4,General Medicine,False,False,72,8,65.03
2021-07-07,Wednesday,7,Monsoon,328,251,61,43,5,9,General Medicine,False,False,74,7,76.52
2025-09-05,Friday,9,Autumn,385,255,77,57,23,12,Orthopedics,False,False,85,9,66.23
2024-08-06,Tuesday,8,Monsoon,344,253,36,24,15,10,Cardiology,False,False,82,7,73.55
2021-02-14,Sunday,2,Winter,376,321,66,48,21,2,Cardiology,False,False,99,3,85.37
2025-05-16,Friday,5,Summer,308,252,27,45,7,3,Pediatrics,False,False,80,8,81.82
2021-03-24,Wednesday,3,Spring,323,281,59,36,5,8,Neurology,False,False,94,3,87.0
2024-02-21,Wednesday,2,Winter,314,273,59,60,21,1,Orthopedics,False,False,99,1,86.94
2021-12-24,Friday,12,Winter,335,248,49,18,10,2,General Medicine,False,False,86,1,74.03
2025-04-01,Tuesday,4,Spring,312,244,29,16,17,5,Neurology,False,False,90,4,78.21
2023-12-26,Tuesday,12,Winter,390,372,39,19,24,7,Orthopedics,False,False,73,2,95.38
2023-07-25,Tuesday,7,Monsoon,343,364,64,60,8,10,General Medicine,False,False,86,10,106.12
2025-08-08,Friday,8,Monsoon,400,241,35,29,9,9,General Medicine,False,False,70,8,60.25
2022-01-10,Monday,1,Winter,370,199,60,33,19,3,Neurology,False,False,92,1,53.78
2021-06-11,Friday,6,Monsoon,371,382,35,52,18,11,Neurology,False,False,97,6,102.96
2025-11-05,Wednesday,11,Autumn,400,333,61,29,23,4,General Medicine,False,False,100,4,83.25
2024-11-04,Monday,11,Autumn,377,223,22,60,19,10,Cardiology,False,False,75,8,59.15
2025-08-07,Thursday,8,Monsoon,375,374,42,22,16,1,Orthopedics,False,False,70,3,99.73
2024-10-13,Sunday,10,Autumn,335,377,41,34,22,12,General Medicine,False,False,89,5,112.54
2024-04-26,Friday,4,Spring,360,241,76,26,18,1,Emergency,False,False,76,7,66.94
2021-11-18,Thursday,11,Autumn,380,286,47,18,14,1,Pediatrics,False,True,80,1,75.26
2022-03-26,Saturday,3,Spring,339,304,65,67,12,4,General Medicine,False,False,91,4,89.68
2025-02-06,Thursday,2,Winter,392,224,64,52,8,9,General Medicine,True,False,79,2,57.14
2023-11-03,Friday,11,Autumn,326,190,55,57,22,8,Neurology,False,False,87,4,58.28
2021-07-03,Saturday,7,Monsoon,300,379,23,69,12,4,General Medicine,False,False,96,2,126.33
2021-04-21,Wednesday,4,Spring,333,381,57,68,8,8,Pediatrics,False,False,94,2,114.41
2022-05-23,Monday,5,Summer,367,341,43,53,15,7,ICU,False,False,79,10,92.92
2024-08-06,Tuesday,8,Monsoon,387,267,38,50,9,6,Neurology,False,False,88,7,68.99
2021-10-22,Friday,10,Autumn,320,225,30,29,14,10,Emergency,False,False,71,8,70.31
2025-01-14,Tuesday,1,Winter,332,291,59,15,10,12,Cardiology,False,False,70,7,87.65
2023-06-23,Friday,6,Monsoon,306,260,65,45,8,2,Pediatrics,False,False,83,9,84.97
2024-05-23,Thursday,5,Summer,364,211,59,23,22,3,Neurology,False,False,81,8,57.97
2023-09-01,Friday,9,Autumn,302,382,65,37,25,4,Orthopedics,False,False,84,8,126.49
2022-09-24,Saturday,9,Autumn,350,277,74,66,21,7,Orthopedics,False,False,88,6,79.14
2025-05-10,Saturday,5,Summer,378,184,58,40,11,8,Neurology,False,False,91,5,48.68
2023-11-17,Friday,11,Autumn,394,370,72,54,13,11,Orthopedics,False,False,95,1,93.91
2025-07-12,Saturday,7,Monsoon,353,208,37,58,7,8,Neurology,False,False,86,2,58.92
2023-01-03,Tuesday,1,Winter,379,227,31,53,13,4,Cardiology,False,False,99,10,59.89
2024-06-08,Saturday,6,Monsoon,373,195,33,32,8,9,General Medicine,False,False,87,1,52.28
2025-05-08,Thursday,5,Summer,392,332,66,47,23,8,Emergency,False,False,78,9,84.69
2021-11-17,Wednesday,11,Autumn,358,251,37,55,13,11,Orthopedics,False,False,70,4,70.11
2023-07-02,Sunday,7,Monsoon,305,208,80,53,24,5,ICU,False,False,70,3,68.2
2024-06-10,Monday,6,Monsoon,328,359,63,28,10,3,ICU,False,False,78,10,109.45
2025-08-21,Thursday,8,Monsoon,316,225,61,15,15,2,Emergency,False,False,88,2,71.2
2022-03-13,Sunday,3,Spring,359,332,31,27,19,12,Orthopedics,False,False,75,7,92.48
2023-02-20,Monday,2,Winter,321,202,59,66,10,9,General Medicine,False,False,97,6,62.93
2025-04-06,Sunday,4,Spring,323,341,46,29,24,1,Orthopedics,False,False,88,10,105.57
2024-11-27,Wednesday,11,Autumn,380,374,25,51,14,7,Pediatrics,True,False,87,10,98.42
2023-12-13,Wednesday,12,Winter,384,273,43,19,22,11,General Medicine,False,False,96,7,71.09
2025-12-16,Tuesday,12,Winter,350,293,70,28,20,7,Orthopedics,False,False,72,1,83.71
2024-08-29,Thursday,8,Monsoon,349,213,52,28,8,1,ICU,True,False,95,1,61.03
2024-07-28,Sunday,7,Monsoon,310,339,64,60,24,7,Cardiology,False,False,73,10,109.35
2022-12-27,Tuesday,12,Winter,355,296,73,19,17,1,Neurology,False,False,80,4,83.38
2021-01-31,Sunday,1,Winter,370,208,35,25,9,2,Emergency,False,False,86,5,56.22
2021-12-03,Friday,12,Winter,341,188,69,46,24,9,General Medicine,False,False,72,2,55.13
2021-07-02,Friday,7,Monsoon,338,373,31,65,23,8,Cardiology,False,False,92,10,110.36
2023-11-13,Monday,11,Autumn,368,364,50,19,22,9,General Medicine,False,False,71,6,98.91
2022-06-28,Tuesday,6,Monsoon,347,218,76,50,24,12,Pediatrics,False,False,92,2,62.82
2025-01-09,Thursday,1,Winter,356,314,56,29,21,9,Emergency,False,False,73,7,88.2
2024-01-03,Wednesday,1,Winter,320,289,72,67,20,4,Pediatrics,False,False,92,10,90.31
2023-10-31,Tuesday,10,Autumn,381,248,32,21,5,5,Pediatrics,False,False,80,2,65.09
2025-02-16,Sunday,2,Winter,398,315,77,19,25,10,Cardiology,True,False,72,1,79.15
2025-01-19,Sunday,1,Winter,319,275,27,44,5,7,Pediatrics,False,False,92,9,86.21
2025-05-09,Friday,5,Summer,314,298,57,29,24,6,Cardiology,False,False,95,4,94.9
2025-05-07,Wednesday,5,Summer,368,297,22,44,18,9,Neurology,False,True,98,1,80.71
2022-10-22,Saturday,10,Autumn,376,197,76,28,6,2,Neurology,False,False,98,8,52.39
2021-06-09,Wednesday,6,Monsoon,350,281,77,38,19,8,Emergency,False,False,99,9,80.29
2023-11-04,Saturday,11,Autumn,375,289,39,38,7,2,Emergency,False,False,76,6,77.07
2024-04-16,Tuesday,4,Spring,361,261,77,49,17,2,General Medicine,False,False,88,10,72.3
2022-02-16,Wednesday,2,Winter,384,356,23,19,23,3,Pediatrics,True,False,75,10,92.71
2023-10-09,Monday,10,Autumn,336,284,63,26,5,4,Cardiology,False,False,94,4,84.52
2021-02-22,Monday,2,Winter,305,195,64,34,17,6,Emergency,False,False,85,2,63.93
2022-02-12,Saturday,2,Winter,370,200,21,60,19,6,Neurology,False,False,96,8,54.05
2023-04-27,Thursday,4,Spring,325,317,70,19,20,2,General Medicine,False,False,99,3,97.54
2023-11-12,Sunday,11,Autumn,307,285,55,70,15,6,Orthopedics,False,True,92,6,92.83
2023-11-20,Monday,11,Autumn,372,311,42,50,7,8,Neurology,False,False,90,6,83.6
2022-12-04,Sunday,12,Winter,390,223,64,35,12,5,Emergency,False,False,80,1,57.18
2021-09-17,Friday,9,Autumn,303,302,38,62,10,1,Neurology,False,False,70,7,99.67
2024-05-13,Monday,5,Summer,320,315,59,53,9,8,Pediatrics,False,False,77,7,98.44
2023-12-19,Tuesday,12,Winter,330,290,27,17,19,6,Neurology,False,False,73,5,87.88
2025-02-03,Monday,2,Winter,320,296,35,43,13,2,Cardiology,False,False,96,2,92.5
2023-02-15,Wednesday,2,Winter,324,305,77,68,9,7,Orthopedics,False,False,87,4,94.14
2025-01-29,Wednesday,1,Winter,314,362,62,39,25,8,Emergency,False,False,94,7,115.29
2023-11-02,Thursday,11,Autumn,334,198,37,41,14,2,Pediatrics,False,False,72,6,59.28
2025-07-13,Sunday,7,Monsoon,348,243,55,50,10,1,ICU,True,False,82,9,69.83
2024-08-06,Tuesday,8,Monsoon,342,219,43,66,15,6,Cardiology,False,False,75,8,64.04
2023-04-30,Sunday,4,Spring,340,230,20,36,8,6,Pediatrics,False,False,72,5,67.65
2025-11-19,Wednesday,11,Autumn,336,316,20,52,24,8,Neurology,False,False,83,7,94.05
2021-12-20,Monday,12,Winter,356,337,65,49,16,7,Cardiology,False,False,98,3,94.66
2025-07-21,Monday,7,Monsoon,341,235,55,15,24,8,General Medicine,False,False,76,4,68.91
2024-01-04,Thursday,1,Winter,346,260,30,17,10,10,Pediatrics,False,False,87,7,75.14
2023-05-23,Tuesday,5,Summer,391,351,37,38,5,10,ICU,False,False,73,1,89.77
2025-10-06,Monday,10,Autumn,360,366,35,22,22,5,Emergency,False,False,82,9,101.67
2025-05-04,Sunday,5,Summer,313,322,36,62,6,2,ICU,False,False,80,7,102.88
2025-06-03,Tuesday,6,Monsoon,367,375,43,68,9,5,Neurology,False,False,79,9,102.18
2025-01-04,Saturday,1,Winter,352,249,53,53,20,2,Emergency,False,False,85,7,70.74
2023-09-18,Monday,9,Autumn,383,307,23,32,16,9,Pediatrics,False,False,94,5,80.16
2024-06-18,Tuesday,6,Monsoon,333,305,54,55,16,5,General Medicine,False,False,80,1,91.59
2023-10-15,Sunday,10,Autumn,375,240,34,17,15,1,Neurology,False,False,93,7,64.0
2024-03-23,Saturday,3,Spring,396,259,21,32,24,9,Neurology,True,False,83,10,65.4
2025-12-15,Monday,12,Winter,323,300,75,30,23,10,Orthopedics,False,False,77,9,92.88
2024-01-25,Thursday,1,Winter,319,280,70,46,25,5,ICU,False,False,100,3,87.77
2025-10-16,Thursday,10,Autumn,368,330,50,67,11,11,Cardiology,False,False,77,5,89.67
2021-10-21,Thursday,10,Autumn,329,256,28,15,6,1,Emergency,False,False,92,10,77.81
2021-07-28,Wednesday,7,Monsoon,387,354,29,67,10,9,ICU,False,False,99,3,91.47
2024-09-28,Saturday,9,Autumn,306,324,72,40,8,9,Emergency,True,False,100,1,105.88
2024-01-17,Wednesday,1,Winter,335,364,44,66,6,10,ICU,False,False,75,8,108.66
2023-03-29,Wednesday,3,Spring,337,305,70,62,21,10,Cardiology,False,False,93,7,90.5
2025-12-05,Friday,12,Winter,379,361,79,26,12,9,Emergency,False,False,92,10,95.25
2022-01-25,Tuesday,1,Winter,351,359,24,52,9,6,Emergency,False,False,70,8,102.28
2021-11-21,Sunday,11,Autumn,314,201,33,35,14,10,Orthopedics,False,False,75,3,64.01
2023-07-29,Saturday,7,Monsoon,345,262,61,55,20,10,General Medicine,False,False,93,5,75.94
2023-06-08,Thursday,6,Monsoon,322,346,67,67,6,2,ICU,False,False,83,7,107.45
2024-03-26,Tuesday,3,Spring,311,320,57,27,23,12,Cardiology,False,False,90,9,102.89
2022-10-30,Sunday,10,Autumn,392,257,76,70,11,7,Pediatrics,False,True,75,6,65.56
2025-08-02,Saturday,8,Monsoon,343,274,59,26,6,2,Orthopedics,False,False,84,3,79.88
2022-09-25,Sunday,9,Autumn,314,288,21,27,17,4,Orthopedics,False,False,87,7,91.72
2022-07-31,Sunday,7,Monsoon,392,373,37,32,8,4,General Medicine,False,False,84,7,95.15
2025-07-01,Tuesday,7,Monsoon,348,289,48,33,20,10,Pediatrics,False,False,81,3,83.05
2025-08-10,Sunday,8,Monsoon,320,231,72,33,14,7,Cardiology,False,False,80,5,72.19
2021-05-17,Monday,5,Summer,314,282,72,65,21,6,Pediatrics,False,False,71,6,89.81
2025-08-25,Monday,8,Monsoon,313,280,72,20,25,12,Neurology,False,False,71,1,89.46
2022-03-04,Friday,3,Spring,341,321,39,62,18,11,ICU,False,False,81,1,94.13
2025-01-15,Wednesday,1,Winter,379,380,27,21,16,12,Emergency,False,False,91,4,100.26
2022-09-04,Sunday,9,Autumn,314,381,78,21,17,12,General Medicine,False,False,90,10,121.34
2023-06-30,Friday,6,Monsoon,362,242,56,42,24,10,Emergency,False,False,75,7,66.85
2023-03-30,Thursday,3,Spring,367,378,68,69,12,7,Orthopedics,False,False,75,7,103.0
2021-05-21,Friday,5,Summer,326,207,67,42,21,6,Emergency,False,False,81,8,63.5
2024-01-12,Friday,1,Winter,386,225,45,33,22,1,ICU,False,False,73,6,58.29
2021-06-26,Saturday,6,Monsoon,392,207,56,30,25,11,Neurology,False,False,76,7,52.81
2021-07-17,Saturday,7,Monsoon,352,181,68,31,14,4,ICU,False,False,81,6,51.42
2022-09-16,Friday,9,Autumn,351,306,23,36,17,3,Neurology,False,False,99,5,87.18
2025-05-11,Sunday,5,Summer,362,196,52,33,6,7,Emergency,False,False,78,10,54.14
2022-11-22,Tuesday,11,Autumn,372,238,41,62,21,7,Emergency,False,True,76,6,63.98
2024-12-15,Sunday,12,Winter,352,359,25,43,10,12,General Medicine,False,False,85,10,101.99
2022-02-05,Saturday,2,Winter,356,311,52,62,16,12,Neurology,False,False,84,4,87.36
2025-09-18,Thursday,9,Autumn,351,256,47,33,17,11,ICU,False,False,91,7,72.93
2022-04-16,Saturday,4,Spring,342,389,43,61,8,4,Emergency,False,False,96,8,113.74
2021-08-06,Friday,8,Monsoon,306,310,23,49,19,7,Cardiology,False,False,97,8,101.31
2023-07-18,Tuesday,7,Monsoon,341,294,21,61,20,4,General Medicine,False,False,72,4,86.22
2025-10-19,Sunday,10,Autumn,303,344,32,39,25,9,General Medicine,False,False,75,3,113.53
2022-09-24,Saturday,9,Autumn,368,276,65,62,23,3,Pediatrics,False,False,93,7,75.0
2023-08-09,Wednesday,8,Monsoon,304,284,68,34,19,10,General Medicine,False,True,83,7,93.42
2023-06-25,Sunday,6,Monsoon,374,203,30,51,10,2,General Medicine,False,True,77,3,54.28
2021-06-24,Thursday,6,Monsoon,391,379,54,33,24,5,Neurology,False,True,73,1,96.93
2021-01-23,Saturday,1,Winter,379,214,58,56,10,9,Neurology,False,False,82,3,56.46
2025-10-15,Wednesday,10,Autumn,340,181,29,27,9,11,Emergency,False,False,74,3,53.24
2021-08-23,Monday,8,Monsoon,393,212,62,61,6,3,Orthopedics,False,False,89,6,53.94
2023-11-03,Friday,11,Autumn,303,255,29,26,24,1,Pediatrics,False,False,87,2,84.16
2024-01-30,Tuesday,1,Winter,301,265,27,63,6,9,Cardiology,False,False,80,4,88.04
2023-07-18,Tuesday,7,Monsoon,366,384,24,29,9,5,Orthopedics,False,False,74,5,104.92
2025-04-09,Wednesday,4,Spring,320,317,42,18,7,2,Orthopedics,False,False,86,6,99.06
2022-06-07,Tuesday,6,Monsoon,369,260,53,29,10,6,Emergency,False,False,71,10,70.46
2025-12-14,Sunday,12,Winter,342,241,79,31,15,3,General Medicine,False,False,92,9,70.47
2025-01-15,Wednesday,1,Winter,381,222,79,41,9,9,General Medicine,False,False,74,10,58.27
2022-03-07,Monday,3,Spring,368,376,66,25,22,3,Emergency,False,False,95,5,102.17
2023-03-04,Saturday,3,Spring,308,300,51,69,18,2,Emergency,True,False,77,2,97.4
2025-06-18,Wednesday,6,Monsoon,383,238,35,37,14,3,Neurology,False,False,75,7,62.14
2025-10-03,Friday,10,Autumn,327,188,23,29,7,6,ICU,False,False,77,10,57.49
2022-06-17,Friday,6,Monsoon,325,256,73,66,20,3,General Medicine,False,True,96,1,78.77
2023-09-06,Wednesday,9,Autumn,381,367,79,45,20,9,Cardiology,False,False,99,8,96.33
2025-10-13,Monday,10,Autumn,382,242,47,67,15,9,ICU,False,False,99,7,63.35
2025-08-03,Sunday,8,Monsoon,302,231,67,40,8,9,Orthopedics,False,False,71,8,76.49
2024-08-09,Friday,8,Monsoon,372,202,63,21,15,2,Pediatrics,False,False,77,1,54.3
2023-03-21,Tuesday,3,Spring,399,209,79,27,12,7,Neurology,False,False,94,6,52.38
2023-07-02,Sunday,7,Monsoon,394,350,33,68,20,12,Neurology,False,False,93,5,88.83
2024-01-30,Tuesday,1,Winter,348,375,31,27,12,2,General Medicine,False,False,76,2,107.76
2025-03-06,Thursday,3,Spring,316,200,79,66,13,1,Emergency,False,False,77,8,63.29
2024-08-20,Tuesday,8,Monsoon,362,222,40,34,18,5,Emergency,False,False,87,10,61.33
2023-05-21,Sunday,5,Summer,354,380,67,48,12,11,Pediatrics,False,False,91,2,107.34
2022-06-24,Friday,6,Monsoon,322,314,35,24,20,11,Emergency,False,False,76,2,97.52
2023-10-21,Saturday,10,Autumn,333,195,73,64,6,8,General Medicine,False,False,98,9,58.56
2025-04-26,Saturday,4,Spring,368,202,63,66,24,3,Neurology,False,False,84,6,54.89
2024-10-10,Thursday,10,Autumn,314,365,21,51,23,7,Cardiology,False,False,78,3,116.24
2024-08-19,Monday,8,Monsoon,346,266,42,66,24,6,Emergency,False,False,83,9,76.88
2025-02-28,Friday,2,Winter,302,210,75,65,24,11,Neurology,False,False,96,2,69.54
2025-08-09,Saturday,8,Monsoon,382,300,48,41,23,1,General Medicine,False,False,82,8,78.53
2025-11-27,Thursday,11,Autumn,327,248,65,48,23,12,Orthopedics,False,False,72,4,75.84
2021-08-15,Sunday,8,Monsoon,302,313,62,50,22,7,ICU,False,False,75,10,103.64
2024-06-13,Thursday,6,Monsoon,303,294,28,30,17,3,General Medicine,False,False,93,2,97.03
2023-05-23,Tuesday,5,Summer,387,372,73,35,21,4,General Medicine,False,False,73,5,96.12
2023-06-11,Sunday,6,Monsoon,330,238,26,30,5,10,Neurology,False,False,90,3,72.12
2025-01-18,Saturday,1,Winter,344,335,48,31,25,2,Emergency,False,False,87,9,97.38
2023-11-03,Friday,11,Autumn,358,325,63,29,9,11,Pediatrics,False,False,80,8,90.78
2021-07-29,Thursday,7,Monsoon,344,256,80,27,24,1,ICU,False,False,95,6,74.42
2023-01-11,Wednesday,1,Winter,374,317,36,47,25,5,ICU,False,False,76,6,84.76
2022-02-01,Tuesday,2,Winter,336,186,28,68,17,6,Emergency,False,False,84,9,55.36
2024-01-29,Monday,1,Winter,364,216,25,19,10,11,Cardiology,False,False,93,2,59.34
2021-01-31,Sunday,1,Winter,308,352,63,41,14,2,General Medicine,False,False,91,7,114.29
2023-06-17,Saturday,6,Monsoon,316,265,39,66,13,10,Emergency,False,False,94,3,83.86
